[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7587608950084597, 0.7385880059715619, 0.7096615950646099, 0.7081496231052369, 0.7059811370056099, 0.683719339340631, 0.6660531406574306, 0.6645212743301712, 0.6641631757082144, 0.6640040207651224, 0.6592293724723657, 0.6495607096795329, 0.6484267307100032, 0.6376439833155273, 0.6223850031465918, 0.5937172190221642, 0.590195915906256, 0.5897383454448668, 0.5880672185424018, 0.5844265492191748, 0.5806864080565153, 0.5794529572475531, 0.5789754924182774, 0.5784582388532287];[2, 3, 5, 16, 19, 23, 47, 54, 61, 64, 68, 76, 80, 83, 89, 101, 129, 270, 271, 352, 358, 360, 390, 527]
[0.7034545522840261, 0.7004505027331664];[2, 4]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307];[2, 4, 8]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063];[2, 4, 8, 12]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063];[2, 4, 8, 12]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063];[2, 4, 8, 12]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063];[2, 4, 8, 12]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817];[2, 4, 8, 12, 35]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462];[2, 4, 8, 12, 35, 85]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462];[2, 4, 8, 12, 35, 85]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678];[2, 4, 8, 12, 35, 85, 92]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407];[2, 4, 8, 12, 35, 85, 92, 98]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407];[2, 4, 8, 12, 35, 85, 92, 98]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186];[2, 4, 8, 12, 35, 85, 92, 98, 106]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186];[2, 4, 8, 12, 35, 85, 92, 98, 106]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
[0.7034545522840261, 0.7004505027331664, 0.6697335987164307, 0.6657945138749063, 0.6522862380799817, 0.6370272579110462, 0.6353760253764678, 0.6324714476650407, 0.6098316570102186, 0.6067878187235861, 0.6062705651585374, 0.606171093319105, 0.6054151073394185];[2, 4, 8, 12, 35, 85, 92, 98, 106, 117, 119, 121, 133]
